,pref_voter_id,year,race,first_report_seen,vote_rank,candidate
2763,59977,2019,BOS,1,[1],['VALLIE BROWN']
2764,59985,2019,BOS,1,[1],['VALLIE BROWN']
2765,60000,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2766,60040,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA"", 'DEAN PRESTON']"
2767,60042,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA"", 'DEAN PRESTON']"
2768,60063,2019,BOS,1,[1],['VALLIE BROWN']
2769,60077,2019,BOS,1,[1],['VALLIE BROWN']
2770,60123,2019,BOS,1,"[1, 2]","['RYAN LAM', ""NOMVULA O'MEARA""]"
2771,60154,2019,BOS,1,[1],['DEAN PRESTON']
2772,60166,2019,BOS,1,[1],['DEAN PRESTON']
2773,60168,2019,BOS,1,"[1, 2, 3]","['DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM']"
2774,60178,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM']"
2775,60188,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
2776,60203,2019,BOS,1,"[1, 2, 3]","[""NOMVULA O'MEARA"", 'RYAN LAM', 'DEAN PRESTON']"
2777,60205,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM', 'VALLIE BROWN']"
2778,60208,2019,BOS,1,[1],['VALLIE BROWN']
2779,60225,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2780,60234,2019,BOS,1,[1],['VALLIE BROWN']
2781,60243,2019,BOS,1,[1],['VALLIE BROWN']
2782,60306,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', 'DEAN PRESTON', ""NOMVULA O'MEARA""]"
2783,60328,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', 'DEAN PRESTON', ""NOMVULA O'MEARA""]"
2784,60361,2019,BOS,1,[1],['VALLIE BROWN']
2785,60371,2019,BOS,1,[1],['VALLIE BROWN']
2786,60373,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2787,60406,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'RYAN LAM']"
2788,60408,2019,BOS,1,[1],['DEAN PRESTON']
2789,60430,2019,BOS,1,[1],['DEAN PRESTON']
2790,60441,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2791,60444,2019,BOS,1,[1],['VALLIE BROWN']
2792,60447,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA"", 'DEAN PRESTON']"
2793,60448,2019,BOS,1,[1],['RYAN LAM']
2794,60450,2019,BOS,1,[1],['DEAN PRESTON']
2795,60456,2019,BOS,1,[1],['VALLIE BROWN']
2796,60458,2019,BOS,1,[1],['VALLIE BROWN']
2797,60480,2019,BOS,1,[1],['VALLIE BROWN']
2798,60516,2019,BOS,1,"[1, 2, 3]","['RYAN LAM', 'VALLIE BROWN', 'DEAN PRESTON']"
2799,60535,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', ""NOMVULA O'MEARA"", 'DEAN PRESTON', 'RYAN LAM']"
2800,60565,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', 'VALLIE BROWN', ""NOMVULA O'MEARA""]"
2801,60579,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2802,60617,2019,BOS,1,"[1, 2, 3]","['VALLIE BROWN', ""NOMVULA O'MEARA"", 'RYAN LAM']"
2803,60659,2019,BOS,1,[1],['DEAN PRESTON']
2804,60689,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
2805,60701,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', 'VALLIE BROWN', ""NOMVULA O'MEARA""]"
2806,60713,2019,BOS,1,"[1, 2, 4]","['RYAN LAM', 'DEAN PRESTON', ""NOMVULA O'MEARA""]"
2807,60750,2019,BOS,1,[1],['DEAN PRESTON']
2808,60757,2019,BOS,1,[1],['VALLIE BROWN']
2809,60792,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2810,60798,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM', 'VALLIE BROWN']"
2811,60958,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2812,60964,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2813,60976,2019,BOS,1,[1],['VALLIE BROWN']
2814,61032,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2815,61037,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', 'VALLIE BROWN', ""NOMVULA O'MEARA""]"
2816,61044,2019,BOS,1,"[1, 2, 3]","['VALLIE BROWN', 'DEAN PRESTON', ""NOMVULA O'MEARA""]"
2817,61052,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2818,61071,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', ""NOMVULA O'MEARA"", 'DEAN PRESTON', 'RYAN LAM']"
2819,61073,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2820,61138,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
2821,61173,2019,BOS,1,[1],['VALLIE BROWN']
2822,61178,2019,BOS,1,"[1, 2]","['VALLIE BROWN', ""NOMVULA O'MEARA""]"
2823,61184,2019,BOS,1,[1],['DEAN PRESTON']
2824,61186,2019,BOS,1,[1],['VALLIE BROWN']
2825,61208,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2826,61214,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2827,61255,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', 'DEAN PRESTON', ""NOMVULA O'MEARA""]"
2828,61257,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', 'DEAN PRESTON', ""NOMVULA O'MEARA""]"
2829,61265,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM']"
2830,61282,2019,BOS,1,[1],['VALLIE BROWN']
2831,61309,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2832,61313,2019,BOS,1,[1],['DEAN PRESTON']
2833,61319,2019,BOS,1,[1],['DEAN PRESTON']
2834,61340,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2835,61355,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM']"
2836,61360,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2837,61366,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2838,61401,2019,BOS,1,[1],['DEAN PRESTON']
2839,61432,2019,BOS,1,[1],['VALLIE BROWN']
2840,61434,2019,BOS,1,[1],['VALLIE BROWN']
2841,61468,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2842,61476,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
2843,61508,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2844,61515,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
2845,61544,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2846,61550,2019,BOS,1,"[1, 2, 3, 4]","['RYAN LAM', 'DEAN PRESTON', 'VALLIE BROWN', ""NOMVULA O'MEARA""]"
2847,61552,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM']"
2848,61598,2019,BOS,1,[1],['DEAN PRESTON']
2849,61602,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2850,61606,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2851,61743,2019,BOS,1,[1],['DEAN PRESTON']
2852,61786,2019,BOS,1,[1],['VALLIE BROWN']
2853,61809,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2854,61816,2019,BOS,1,[1],['DEAN PRESTON']
2855,61829,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
2856,61886,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2857,61948,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2858,61975,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
2859,62004,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
2860,62014,2019,BOS,1,[1],['VALLIE BROWN']
2861,62099,2019,BOS,1,[1],['VALLIE BROWN']
2862,62135,2019,BOS,1,[1],['VALLIE BROWN']
2863,62147,2019,BOS,1,[1],['VALLIE BROWN']
2864,62165,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2865,62178,2019,BOS,1,[1],['VALLIE BROWN']
2866,62180,2019,BOS,1,[1],['VALLIE BROWN']
2867,62198,2019,BOS,1,[1],['DEAN PRESTON']
2868,62201,2019,BOS,1,[1],['DEAN PRESTON']
2869,62204,2019,BOS,1,[1],['RYAN LAM']
2870,62205,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
2871,62218,2019,BOS,1,"[1, 2, 3]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM']"
2872,62223,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA"", 'DEAN PRESTON']"
2873,62224,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2874,62251,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'RYAN LAM']"
2875,62287,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM']"
2876,62325,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2877,62403,2019,BOS,1,[1],['VALLIE BROWN']
2878,62407,2019,BOS,1,[1],['DEAN PRESTON']
2879,62425,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM']"
2880,62440,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2881,62524,2019,BOS,1,[1],['DEAN PRESTON']
2882,62570,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2883,62580,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', 'VALLIE BROWN', ""NOMVULA O'MEARA""]"
2884,62625,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2885,62670,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'RYAN LAM']"
2886,62682,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
2887,62706,2019,BOS,1,"[1, 2, 3, 4]","['RYAN LAM', 'DEAN PRESTON', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
2888,62709,2019,BOS,1,[1],['VALLIE BROWN']
2889,62752,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2890,62831,2019,BOS,1,"[1, 2, 3, 4]","['RYAN LAM', ""NOMVULA O'MEARA"", 'DEAN PRESTON', 'VALLIE BROWN']"
2891,62898,2019,BOS,1,[1],['DEAN PRESTON']
2892,62910,2019,BOS,1,[1],['VALLIE BROWN']
2893,62925,2019,BOS,1,"[1, 2, 3, 4]","['RYAN LAM', 'DEAN PRESTON', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
2894,62928,2019,BOS,1,"[1, 2, 3]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM']"
2895,62943,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', 'DEAN PRESTON', ""NOMVULA O'MEARA""]"
2896,62944,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
2897,62952,2019,BOS,1,[1],['DEAN PRESTON']
2898,62971,2019,BOS,1,[1],['VALLIE BROWN']
2899,62983,2019,BOS,1,[1],['DEAN PRESTON']
2900,62997,2019,BOS,1,"[1, 2, 3]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM']"
2901,63020,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2902,63061,2019,BOS,1,[1],['VALLIE BROWN']
2903,63071,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2904,63074,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2905,63075,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2906,63077,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2907,63113,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2908,63119,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', ""NOMVULA O'MEARA"", 'RYAN LAM']"
2909,63179,2019,BOS,1,[1],['DEAN PRESTON']
2910,63262,2019,BOS,1,[1],['VALLIE BROWN']
2911,63275,2019,BOS,1,"[1, 2, 3]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM']"
2912,63286,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2913,63294,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', ""NOMVULA O'MEARA"", 'RYAN LAM', 'DEAN PRESTON']"
2914,63301,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
2915,63312,2019,BOS,1,[1],['VALLIE BROWN']
2916,63328,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2917,63333,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
2918,63348,2019,BOS,1,[1],['VALLIE BROWN']
2919,63350,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
2920,63357,2019,BOS,1,"[1, 2, 3, 4]","[""NOMVULA O'MEARA"", 'RYAN LAM', 'DEAN PRESTON', 'VALLIE BROWN']"
2921,63370,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM', 'VALLIE BROWN']"
2922,63371,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
2923,63462,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM', 'VALLIE BROWN']"
2924,63464,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
2925,63470,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
2926,63500,2019,BOS,1,[1],['DEAN PRESTON']
2927,63572,2019,BOS,1,[1],['VALLIE BROWN']
2928,63660,2019,BOS,1,[1],['DEAN PRESTON']
2929,63683,2019,BOS,1,[1],['DEAN PRESTON']
2930,63704,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM', 'VALLIE BROWN']"
2931,63712,2019,BOS,1,[1],['VALLIE BROWN']
2932,63736,2019,BOS,1,[1],['DEAN PRESTON']
2933,63820,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
2934,63844,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2935,63858,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
2936,63978,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA"", 'DEAN PRESTON']"
2937,64004,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2938,64006,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2939,64009,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'RYAN LAM']"
2940,64014,2019,BOS,1,[1],['DEAN PRESTON']
2941,64023,2019,BOS,1,[1],['DEAN PRESTON']
2942,64027,2019,BOS,1,[1],['DEAN PRESTON']
2943,64035,2019,BOS,1,"[1, 2, 3]","['DEAN PRESTON', 'RYAN LAM', 'VALLIE BROWN']"
2944,64037,2019,BOS,1,"[1, 2, 3]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM']"
2945,64055,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', ""NOMVULA O'MEARA"", 'DEAN PRESTON', 'RYAN LAM']"
2946,64090,2019,BOS,1,[1],['VALLIE BROWN']
2947,64109,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', ""NOMVULA O'MEARA"", 'VALLIE BROWN', 'RYAN LAM']"
2948,64164,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA"", 'DEAN PRESTON']"
2949,64168,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA"", 'DEAN PRESTON']"
2950,64185,2019,BOS,1,[1],['VALLIE BROWN']
2951,64201,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
2952,64210,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
2953,64214,2019,BOS,1,[1],['VALLIE BROWN']
2954,64216,2019,BOS,1,[1],['VALLIE BROWN']
2955,64219,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'RYAN LAM']"
2956,64221,2019,BOS,1,[1],['VALLIE BROWN']
2957,64240,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
2958,64269,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'RYAN LAM']"
2959,64278,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'RYAN LAM']"
2960,64303,2019,BOS,1,[1],['VALLIE BROWN']
2961,64311,2019,BOS,1,[1],['VALLIE BROWN']
2962,64323,2019,BOS,1,"[1, 2]","['VALLIE BROWN', ""NOMVULA O'MEARA""]"
2963,64349,2019,BOS,1,"[1, 2, 3]","['DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM']"
2964,64356,2019,BOS,1,[1],['VALLIE BROWN']
2965,64358,2019,BOS,1,"[1, 2]","['RYAN LAM', 'DEAN PRESTON']"
2966,64366,2019,BOS,1,"[1, 2, 3, 4]","['RYAN LAM', 'VALLIE BROWN', 'DEAN PRESTON', ""NOMVULA O'MEARA""]"
2967,64386,2019,BOS,1,[1],['RYAN LAM']
2968,64398,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM']"
2969,64445,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM']"
2970,64448,2019,BOS,1,[1],['VALLIE BROWN']
2971,64482,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2972,64517,2019,BOS,1,[1],['DEAN PRESTON']
2973,64532,2019,BOS,1,[1],['VALLIE BROWN']
2974,64536,2019,BOS,1,[1],['VALLIE BROWN']
2975,64554,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
2976,64555,2019,BOS,1,[1],['VALLIE BROWN']
2977,64559,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', 'VALLIE BROWN', ""NOMVULA O'MEARA""]"
2978,64648,2019,BOS,1,[1],['VALLIE BROWN']
2979,64671,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', ""NOMVULA O'MEARA"", 'DEAN PRESTON', 'RYAN LAM']"
2980,64707,2019,BOS,1,[1],['VALLIE BROWN']
2981,64779,2019,BOS,1,[1],['DEAN PRESTON']
2982,64811,2019,BOS,1,"[1, 2, 3, 4]","['RYAN LAM', ""NOMVULA O'MEARA"", 'DEAN PRESTON', 'VALLIE BROWN']"
2983,64846,2019,BOS,1,[1],['VALLIE BROWN']
2984,64892,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2985,64910,2019,BOS,1,[1],"[""NOMVULA O'MEARA""]"
2986,64915,2019,BOS,1,[1],['RYAN LAM']
2987,64920,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', 'VALLIE BROWN', ""NOMVULA O'MEARA""]"
2988,64926,2019,BOS,1,[1],['DEAN PRESTON']
2989,64946,2019,BOS,1,[1],['VALLIE BROWN']
2990,64988,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', 'DEAN PRESTON', ""NOMVULA O'MEARA""]"
2991,65038,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2992,65050,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2993,65076,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
2994,65193,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
2995,65253,2019,BOS,1,[1],['DEAN PRESTON']
2996,65311,2019,BOS,1,[1],['DEAN PRESTON']
2997,65313,2019,BOS,1,"[1, 2, 3, 4]","['RYAN LAM', 'DEAN PRESTON', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
2998,65316,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA"", 'DEAN PRESTON']"
2999,65328,2019,BOS,1,[1],['VALLIE BROWN']
3000,65351,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
3001,65355,2019,BOS,1,[1],['VALLIE BROWN']
3002,65359,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'RYAN LAM']"
3003,65360,2019,BOS,1,[1],['VALLIE BROWN']
3004,65372,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
3005,65374,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
3006,65393,2019,BOS,1,[1],['VALLIE BROWN']
3007,65448,2019,BOS,1,[1],['VALLIE BROWN']
3008,65458,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
3009,65466,2019,BOS,1,[1],['DEAN PRESTON']
3010,65557,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
3011,65567,2019,BOS,1,[1],['DEAN PRESTON']
3012,65575,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', 'DEAN PRESTON', ""NOMVULA O'MEARA""]"
3013,65602,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
3014,65611,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA"", 'DEAN PRESTON']"
3015,65621,2019,BOS,1,[1],['DEAN PRESTON']
3016,65623,2019,BOS,1,[1],['VALLIE BROWN']
3017,65625,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
3018,65665,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
3019,65684,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', ""NOMVULA O'MEARA"", 'VALLIE BROWN', 'RYAN LAM']"
3020,65688,2019,BOS,1,[1],['VALLIE BROWN']
3021,65807,2019,BOS,1,"[1, 2, 3]","['DEAN PRESTON', 'RYAN LAM', 'VALLIE BROWN']"
3022,65830,2019,BOS,1,[1],['DEAN PRESTON']
3023,65896,2019,BOS,1,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA"", 'DEAN PRESTON']"
3024,65943,2019,BOS,1,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
3025,65947,2019,BOS,1,[1],['DEAN PRESTON']
3026,65955,2019,BOS,1,[1],['DEAN PRESTON']
3027,65976,2019,BOS,1,[1],['VALLIE BROWN']
3028,65982,2019,BOS,1,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
3029,66004,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
3030,66007,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
3031,66087,2019,BOS,1,"[1, 2]","['DEAN PRESTON', 'RYAN LAM']"
3032,66093,2019,BOS,1,[1],['DEAN PRESTON']
