,pref_voter_id,year,race,first_report_seen,vote_rank,candidate
0,13525,2018,BOS,1,[1],['RAFAEL MANDELMAN']
1,13526,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
2,13527,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
3,13528,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
4,13529,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE"", 'JEFF SHEEHY']"
5,13530,2018,BOS,1,[1],['JEFF SHEEHY']
6,13531,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
7,13532,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
8,13533,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
9,13534,2018,BOS,1,"[1, 2]","[""LAWRENCE ''STARK'' DAGESSE"", 'JEFF SHEEHY']"
10,13535,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
11,13536,2018,BOS,1,[1],['RAFAEL MANDELMAN']
12,13537,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
13,13538,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
14,13539,2018,BOS,1,[1],['RAFAEL MANDELMAN']
15,13540,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
16,13541,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
17,13542,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
18,13543,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
19,13545,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
20,13546,2018,BOS,1,[1],['JEFF SHEEHY']
21,13547,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
22,13548,2018,BOS,1,[1],['JEFF SHEEHY']
23,13549,2018,BOS,1,[1],"[""LAWRENCE ''STARK'' DAGESSE""]"
24,13550,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
25,13551,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
26,13552,2018,BOS,1,[1],['JEFF SHEEHY']
27,13553,2018,BOS,1,[1],['RAFAEL MANDELMAN']
28,13554,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
29,13555,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
30,13556,2018,BOS,1,[1],['JEFF SHEEHY']
31,13557,2018,BOS,1,[1],['RAFAEL MANDELMAN']
32,13558,2018,BOS,1,[1],['JEFF SHEEHY']
33,13559,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
34,13560,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
35,13561,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE"", 'JEFF SHEEHY']"
36,13562,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
37,13563,2018,BOS,1,[1],['RAFAEL MANDELMAN']
38,13564,2018,BOS,1,[1],['JEFF SHEEHY']
39,13565,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
40,13566,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
41,13567,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
42,13568,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
43,13569,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
44,13570,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
45,13572,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
46,13573,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
47,13574,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
48,13575,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
49,13576,2018,BOS,1,[1],['RAFAEL MANDELMAN']
50,13577,2018,BOS,1,[1],['RAFAEL MANDELMAN']
51,13578,2018,BOS,1,[1],['RAFAEL MANDELMAN']
52,13580,2018,BOS,1,[1],['RAFAEL MANDELMAN']
53,13581,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
54,13582,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
55,13583,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
56,13584,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
57,13585,2018,BOS,1,[1],['JEFF SHEEHY']
58,13586,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
59,13587,2018,BOS,1,"[1, 2, 3]","[""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN', 'JEFF SHEEHY']"
60,13588,2018,BOS,1,[1],['RAFAEL MANDELMAN']
61,13589,2018,BOS,1,[1],['RAFAEL MANDELMAN']
62,13590,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
63,13591,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE"", 'JEFF SHEEHY']"
64,13592,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
65,13593,2018,BOS,1,[1],['JEFF SHEEHY']
66,13594,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
67,13595,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE"", 'JEFF SHEEHY']"
68,13596,2018,BOS,1,[1],['RAFAEL MANDELMAN']
69,13598,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
70,13599,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
71,13600,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
72,13601,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
73,13603,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
74,13604,2018,BOS,1,[1],['JEFF SHEEHY']
75,13605,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE"", 'JEFF SHEEHY']"
76,13607,2018,BOS,1,[1],['RAFAEL MANDELMAN']
77,13608,2018,BOS,1,[1],['RAFAEL MANDELMAN']
78,13609,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
79,13610,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
80,13611,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
81,13612,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
82,13613,2018,BOS,1,[1],['RAFAEL MANDELMAN']
83,13615,2018,BOS,1,[1],['RAFAEL MANDELMAN']
84,13616,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
85,13617,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
86,13618,2018,BOS,1,[1],['JEFF SHEEHY']
87,13619,2018,BOS,1,[1],['JEFF SHEEHY']
88,13620,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
89,13621,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
90,13622,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
91,13623,2018,BOS,1,[1],['JEFF SHEEHY']
92,13624,2018,BOS,1,[1],['RAFAEL MANDELMAN']
93,13625,2018,BOS,1,"[1, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
94,13626,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
95,13627,2018,BOS,1,[1],['JEFF SHEEHY']
96,13628,2018,BOS,1,[1],['JEFF SHEEHY']
97,13629,2018,BOS,1,[1],['RAFAEL MANDELMAN']
98,13630,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
99,13631,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
100,13632,2018,BOS,1,[1],['RAFAEL MANDELMAN']
101,13633,2018,BOS,1,[1],['RAFAEL MANDELMAN']
102,13634,2018,BOS,1,[1],['RAFAEL MANDELMAN']
103,13635,2018,BOS,1,[1],['RAFAEL MANDELMAN']
104,13636,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
105,13637,2018,BOS,1,[1],['RAFAEL MANDELMAN']
106,13638,2018,BOS,1,[1],['RAFAEL MANDELMAN']
107,13639,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
108,13640,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
109,13641,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
110,13642,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
111,13643,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
112,13645,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
113,13646,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
114,13647,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
115,13648,2018,BOS,1,[1],['JEFF SHEEHY']
116,13649,2018,BOS,1,[1],['JEFF SHEEHY']
117,13650,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
118,13651,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
119,13653,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
120,13654,2018,BOS,1,[1],['JEFF SHEEHY']
121,13655,2018,BOS,1,[1],['RAFAEL MANDELMAN']
122,13656,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
123,13657,2018,BOS,1,[1],['RAFAEL MANDELMAN']
124,13658,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
125,13659,2018,BOS,1,[1],['JEFF SHEEHY']
126,13660,2018,BOS,1,[1],['RAFAEL MANDELMAN']
127,13661,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
128,13662,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE"", 'JEFF SHEEHY']"
129,13663,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
130,13664,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
131,13665,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
132,13666,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
133,13667,2018,BOS,1,[1],['RAFAEL MANDELMAN']
134,13668,2018,BOS,1,[1],['RAFAEL MANDELMAN']
135,13669,2018,BOS,1,[1],['JEFF SHEEHY']
136,13670,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
137,13671,2018,BOS,1,[1],['RAFAEL MANDELMAN']
138,13672,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
139,13673,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
140,13674,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
141,13675,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
142,13676,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
143,13677,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
144,13679,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
145,13680,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE"", 'JEFF SHEEHY']"
146,13681,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
147,13682,2018,BOS,1,[1],['JEFF SHEEHY']
148,13683,2018,BOS,1,[1],['RAFAEL MANDELMAN']
149,13684,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
150,13685,2018,BOS,1,[1],['JEFF SHEEHY']
151,13686,2018,BOS,1,[1],['JEFF SHEEHY']
152,13687,2018,BOS,1,"[1, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
153,13688,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
154,13689,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
155,13690,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
156,13691,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
157,13692,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
158,13693,2018,BOS,1,[1],['RAFAEL MANDELMAN']
159,13694,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
160,13695,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
161,13696,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
162,13697,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
163,13698,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
164,13699,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
165,13701,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
166,13702,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
167,13703,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
168,13704,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
169,13705,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
170,13706,2018,BOS,1,[1],['RAFAEL MANDELMAN']
171,13707,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
172,13708,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
173,13709,2018,BOS,1,[1],"[""LAWRENCE ''STARK'' DAGESSE""]"
174,13710,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
175,13711,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
176,13712,2018,BOS,1,[1],['JEFF SHEEHY']
177,13713,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
178,13714,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
179,13715,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
180,13716,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
181,13717,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
182,13718,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
183,13719,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
184,13721,2018,BOS,1,[1],['JEFF SHEEHY']
185,13722,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
186,13723,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
187,13724,2018,BOS,1,[1],['RAFAEL MANDELMAN']
188,13725,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
189,13726,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
190,13727,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
191,13728,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
192,13729,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
193,13730,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
194,13731,2018,BOS,1,[1],['JEFF SHEEHY']
195,13732,2018,BOS,1,[1],['RAFAEL MANDELMAN']
196,13733,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
197,13734,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
198,13736,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
199,13737,2018,BOS,1,[1],['RAFAEL MANDELMAN']
200,13738,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
201,13739,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
202,13740,2018,BOS,1,[1],['JEFF SHEEHY']
203,13741,2018,BOS,1,[1],['RAFAEL MANDELMAN']
204,13742,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
205,13743,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
206,13744,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
207,13745,2018,BOS,1,[1],['JEFF SHEEHY']
208,13746,2018,BOS,1,[1],['JEFF SHEEHY']
209,13747,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
210,13748,2018,BOS,1,[1],['RAFAEL MANDELMAN']
211,13749,2018,BOS,1,[1],['RAFAEL MANDELMAN']
212,13750,2018,BOS,1,[1],['JEFF SHEEHY']
213,13751,2018,BOS,1,[1],['JEFF SHEEHY']
214,13752,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
215,13753,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
216,13754,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
217,13755,2018,BOS,1,[1],['RAFAEL MANDELMAN']
218,13756,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
219,13757,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
220,13758,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
221,13759,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
222,13760,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
223,13761,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
224,13762,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
225,13763,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
226,13764,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', 'RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE""]"
227,13765,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
228,13766,2018,BOS,1,[1],['RAFAEL MANDELMAN']
229,13767,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
230,13768,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
231,13769,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
232,13770,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', ""LAWRENCE ''STARK'' DAGESSE"", 'JEFF SHEEHY']"
233,13771,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
234,13772,2018,BOS,1,[1],['JEFF SHEEHY']
235,13773,2018,BOS,1,"[1, 2]","['JEFF SHEEHY', 'RAFAEL MANDELMAN']"
236,16271,2018,BOS,1,"[1, 2, 3]","['JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE"", 'RAFAEL MANDELMAN']"
237,16272,2018,BOS,1,"[1, 2, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY', ""LAWRENCE ''STARK'' DAGESSE""]"
238,16273,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
239,16274,2018,BOS,1,[1],['RAFAEL MANDELMAN']
240,16275,2018,BOS,1,"[1, 3]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
241,16276,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
242,16277,2018,BOS,1,[1],['RAFAEL MANDELMAN']
243,16278,2018,BOS,1,[1],['RAFAEL MANDELMAN']
244,16279,2018,BOS,1,[1],['JEFF SHEEHY']
245,16280,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
246,16281,2018,BOS,1,"[1, 2]","['RAFAEL MANDELMAN', 'JEFF SHEEHY']"
247,16282,2018,BOS,1,[1],['JEFF SHEEHY']
